(29.3, -0.1, 73.4)
(32.2, -0.1, 73.5)
(32.5, -0.1, 73.5)
(35.4, -0.1, 73.6)
(35.6, -0.1, 73.6)
(38.5, -0.1, 73.7)
(38.7, -0.1, 73.7)
(41.6, -0.1, 73.8)
(41.8, -0.1, 73.8)
(44.7, -0.1, 73.9)
(44.9, -0.1, 73.9)
(47.7, -0.1, 74.0)
(48.0, -0.1, 74.0)
(50.9, -0.1, 74.1)
(51.1, -0.1, 74.1)
(54.0, -0.1, 74.2)
(54.2, -0.1, 74.2)
(57.1, -0.1, 74.3)
(57.3, -0.1, 74.3)
(60.2, -0.1, 74.4)
(60.4, -0.1, 74.4)
(63.3, -0.1, 74.5)
(63.5, -0.1, 74.5)
(66.4, -0.1, 74.6)
(66.6, -0.1, 74.6)
(69.5, -0.1, 74.7)
(69.7, -0.1, 74.7)
(72.6, -0.1, 74.8)
(72.9, -0.1, 74.8)
(75.7, -0.1, 74.9)
(75.9, -0.1, 74.9)
(78.8, -0.1, 75.0)
(79.1, -0.1, 75.0)
(81.9, -0.1, 75.1)
(82.1, -0.1, 75.1)
(85.0, -0.1, 75.2)
(85.3, -0.1, 75.2)
(88.1, -0.1, 75.3)
(88.3, -0.1, 75.3)
(91.4, -0.1, 75.4)
(91.7, -0.1, 75.4)
(94.6, -0.1, 75.5)
(94.8, -0.1, 75.5)
(97.4, -0.1, 75.6)
(97.7, -0.1, 75.6)
(100.8, -0.1, 75.7)
(101.0, -0.1, 75.7)
(103.9, -0.1, 75.8)
(104.1, -0.1, 75.8)
(107.0, -0.1, 75.9)
(107.2, -0.1, 75.9)
(110.1, -0.1, 76.0)
(110.3, -0.1, 76.0)
(113.2, -0.1, 76.1)
(113.4, -0.1, 76.1)
(116.3, -0.1, 76.2)
(116.5, -0.1, 76.2)
(119.4, -0.1, 76.3)
(119.6, -0.1, 76.3)
(122.5, -0.1, 76.4)
(122.7, -0.1, 76.4)
(125.6, -0.1, 76.5)
(125.8, -0.1, 76.5)
(128.7, -0.1, 76.6)
(128.9, -0.1, 76.6)
(131.8, -0.1, 76.7)
(132.0, -0.1, 76.7)
(134.9, -0.1, 76.8)
(135.1, -0.1, 76.8)
(138.0, -0.1, 76.9)
(138.3, -0.1, 76.9)
(141.1, -0.1, 77.0)
(141.4, -0.1, 77.0)
(144.2, -0.1, 77.1)
(144.4, -0.1, 77.1)
(147.3, -0.1, 77.2)
(147.6, -0.1, 77.2)
(150.4, -0.1, 77.3)
(150.7, -0.1, 77.3)
(153.5, -0.1, 77.4)
(153.7, -0.1, 77.4)
(156.6, -0.1, 77.5)
(156.9, -0.1, 77.5)
(159.7, -0.1, 77.6)
(160.0, -0.1, 77.6)
(162.8, -0.1, 77.7)
(163.0, -0.1, 77.7)
(165.9, -0.1, 77.8)
(166.2, -0.1, 77.8)
(169.0, -0.1, 77.9)
(169.3, -0.1, 77.9)
(172.1, -0.1, 78.0)
(172.4, -0.1, 78.0)
(175.2, -0.1, 78.1)
(175.5, -0.1, 78.1)
(178.3, -0.1, 78.2)
(178.6, -0.1, 78.2)
(181.5, -0.1, 78.3)
(181.7, -0.1, 78.3)
(184.6, -0.1, 78.4)
(184.8, -0.1, 78.4)
(187.6, -0.1, 78.5)
(187.9, -0.1, 78.5)
(190.8, -0.1, 78.6)
(191.0, -0.1, 78.6)
(194.1, -0.1, 78.7)
(194.3, -0.1, 78.7)
(195.6, -0.1, 78.8)
(195.8, -0.1, 78.9)
(195.9, -0.1, 79.0)
(196.2, -0.1, 79.1)
(196.4, -0.1, 79.2)
(197.4, -0.1, 79.8)
(197.6, -0.1, 80.0)
(197.8, -0.1, 80.1)
(198.3, -0.1, 80.3)
(198.4, -0.1, 80.4)
(198.7, -0.1, 80.6)
(198.9, -0.1, 80.7)
(199.0, -0.1, 80.8)
(199.3, -0.1, 80.9)
(199.5, -0.1, 81.0)
(199.7, -0.1, 81.2)
(199.9, -0.1, 81.3)
(200.1, -0.1, 81.4)
(200.3, -0.1, 81.5)
(200.5, -0.1, 81.7)
(200.7, -0.1, 81.8)
(200.9, -0.1, 82.0)
(201.1, -0.1, 82.1)
(201.2, -0.1, 82.2)
(201.5, -0.1, 82.4)
(201.7, -0.1, 82.5)
(202.1, -0.1, 82.7)
(202.3, -0.1, 82.8)
(202.5, -0.1, 83.0)
(202.9, -0.1, 83.3)
(203.1, -0.1, 83.4)
(203.3, -0.1, 83.5)
(203.5, -0.1, 83.7)
(203.7, -0.1, 83.8)
(203.9, -0.1, 84.0)
(204.0, -0.1, 84.1)
(204.2, -0.1, 84.2)
(204.4, -0.1, 84.3)
(204.6, -0.1, 84.5)
(204.8, -0.1, 84.6)
(205.0, -0.1, 84.8)
(205.2, -0.1, 84.9)
(205.4, -0.1, 85.1)
(205.7, -0.1, 85.3)
(205.8, -0.1, 85.4)
(206.0, -0.1, 85.5)
(206.4, -0.1, 85.8)
(206.6, -0.1, 86.0)
(206.8, -0.1, 86.1)
(207.2, -0.1, 86.4)
(207.4, -0.1, 86.6)
(207.5, -0.1, 86.7)
(207.7, -0.1, 86.8)
(207.9, -0.1, 86.9)
(208.1, -0.1, 87.1)
(208.3, -0.1, 87.2)
(208.5, -0.1, 87.4)
(208.7, -0.1, 87.6)
(208.9, -0.1, 87.7)
(209.0, -0.1, 87.8)
(209.3, -0.1, 88.0)
(209.4, -0.1, 88.2)
(209.6, -0.1, 88.3)
(209.9, -0.1, 88.6)
(210.2, -0.1, 88.8)
(210.4, -0.1, 88.9)
(210.6, -0.1, 89.1)
(210.6, -0.1, 89.2)
(210.9, -0.1, 89.3)
(211.1, -0.1, 89.5)
(211.3, -0.1, 89.7)
(211.5, -0.1, 89.8)
(211.6, -0.1, 90.0)
(211.8, -0.1, 90.2)
(211.9, -0.1, 90.2)
(212.2, -0.1, 90.4)
(212.4, -0.1, 90.6)
(212.6, -0.1, 90.7)
(212.7, -0.1, 90.9)
(212.9, -0.1, 91.1)
(213.1, -0.1, 91.2)
(213.3, -0.1, 91.4)
(213.5, -0.1, 91.5)
(213.7, -0.1, 91.7)
(213.9, -0.1, 91.9)
(214.1, -0.1, 92.1)
(214.2, -0.1, 92.2)
(214.4, -0.1, 92.3)
(214.6, -0.1, 92.5)
(214.7, -0.1, 92.6)
(215.0, -0.1, 92.8)
(215.1, -0.1, 93.0)
(215.3, -0.1, 93.1)
(215.5, -0.1, 93.3)
(215.7, -0.1, 93.5)
(215.8, -0.1, 93.7)
(216.0, -0.1, 93.8)
(216.1, -0.1, 93.9)
(216.3, -0.1, 94.1)
(216.5, -0.1, 94.3)
(216.7, -0.1, 94.5)
(216.9, -0.1, 94.6)
(217.0, -0.1, 94.7)
(217.2, -0.1, 95.0)
(217.4, -0.1, 95.1)
(217.6, -0.1, 95.3)
(217.8, -0.1, 95.4)
(217.9, -0.1, 95.6)
(218.1, -0.1, 95.7)
(218.2, -0.1, 95.9)
(218.4, -0.1, 96.1)
(218.6, -0.1, 96.2)
(218.8, -0.1, 96.4)
(219.0, -0.1, 96.6)
(219.1, -0.1, 96.8)
(219.3, -0.1, 96.9)
(219.5, -0.1, 97.1)
(219.6, -0.1, 97.2)
(219.8, -0.1, 97.4)
(220.0, -0.1, 97.6)
(220.2, -0.1, 97.8)
(220.4, -0.1, 97.9)
(220.5, -0.1, 98.0)
(220.7, -0.1, 98.3)
(220.9, -0.1, 98.4)
(221.1, -0.1, 98.6)
(221.2, -0.1, 98.7)
(221.4, -0.1, 98.9)
(221.6, -0.1, 99.1)
(221.8, -0.1, 99.3)
(221.9, -0.1, 99.4)
(222.1, -0.1, 99.6)
(222.2, -0.1, 99.7)
(222.4, -0.1, 100.0)
(222.6, -0.1, 100.1)
(222.8, -0.1, 100.3)
(222.9, -0.1, 100.4)
(223.1, -0.1, 100.6)
(223.3, -0.1, 100.8)
(223.5, -0.1, 100.9)
(223.6, -0.1, 101.1)
(223.8, -0.1, 101.3)
(223.9, -0.1, 101.4)
(224.1, -0.1, 101.6)
(224.3, -0.1, 101.8)
(224.5, -0.1, 102.0)
(224.6, -0.1, 102.1)
(224.8, -0.1, 102.3)
(225.0, -0.1, 102.5)
(225.1, -0.1, 102.6)
(225.3, -0.1, 102.8)
(225.5, -0.1, 103.0)
(225.6, -0.1, 103.1)
(225.8, -0.1, 103.3)
(226.0, -0.1, 103.5)
(226.6, -0.1, 104.2)
(226.8, -0.1, 104.3)
(227.0, -0.1, 104.5)
(227.3, -0.1, 104.9)
(227.5, -0.1, 105.0)
(227.7, -0.1, 105.2)
(227.9, -0.1, 105.4)
(228.0, -0.1, 105.5)
(228.2, -0.1, 105.7)
(228.4, -0.1, 105.9)
(228.5, -0.1, 106.0)
(228.7, -0.1, 106.2)
(228.9, -0.1, 106.3)
(229.0, -0.1, 106.6)
(229.2, -0.1, 106.7)
(229.4, -0.1, 106.9)
(229.6, -0.1, 107.1)
(229.7, -0.1, 107.2)
(229.9, -0.1, 107.4)
(230.0, -0.1, 107.6)
(230.2, -0.1, 107.8)
(230.4, -0.1, 107.9)
(230.6, -0.1, 108.0)
(230.7, -0.1, 108.3)
(230.9, -0.1, 108.4)
(231.1, -0.1, 108.6)
(231.2, -0.1, 108.8)
(231.4, -0.1, 109.0)
(231.6, -0.1, 109.1)
(231.7, -0.1, 109.3)
(231.9, -0.1, 109.5)
(232.1, -0.1, 109.6)
(232.3, -0.1, 109.8)
(232.4, -0.1, 110.0)
(232.6, -0.1, 110.1)
(232.7, -0.1, 110.3)
(232.9, -0.1, 110.5)
(233.1, -0.1, 110.7)
(233.3, -0.1, 110.8)
(233.4, -0.1, 111.0)
(233.6, -0.1, 111.2)
(233.8, -0.1, 111.3)
(234.0, -0.1, 111.5)
(234.1, -0.1, 111.7)
(234.3, -0.1, 111.8)
(234.4, -0.1, 112.0)
(234.6, -0.1, 112.1)
(234.8, -0.1, 112.4)
(235.0, -0.1, 112.5)
(235.1, -0.1, 112.7)
(235.3, -0.1, 112.8)
(235.4, -0.1, 113.0)
(235.7, -0.1, 113.2)
(235.8, -0.1, 113.4)
(236.0, -0.1, 113.5)
(236.1, -0.1, 113.7)
(236.3, -0.1, 113.8)
(236.5, -0.1, 114.1)
(236.7, -0.1, 114.2)
(236.8, -0.1, 114.3)
(237.0, -0.1, 114.6)
(237.2, -0.1, 114.7)
(237.4, -0.1, 114.9)
(237.5, -0.1, 115.1)
(237.7, -0.1, 115.2)
(237.8, -0.1, 115.4)
(238.0, -0.1, 115.5)
(238.2, -0.1, 115.7)
(238.4, -0.1, 115.9)
(238.5, -0.1, 116.1)
(238.7, -0.1, 116.2)
(238.9, -0.1, 116.4)
(239.1, -0.1, 116.6)
(239.2, -0.1, 116.8)
(239.4, -0.1, 116.9)
(239.5, -0.1, 117.1)
(239.7, -0.1, 117.2)
(239.9, -0.1, 117.4)
(240.1, -0.1, 117.6)
(240.2, -0.1, 117.8)
(240.4, -0.1, 117.9)
(240.5, -0.1, 118.1)
(240.8, -0.1, 118.3)
(240.9, -0.1, 118.5)
(241.0, -0.1, 118.6)
(241.2, -0.1, 118.8)
(241.4, -0.1, 119.0)
(241.6, -0.1, 119.1)
(241.8, -0.1, 119.3)
(241.9, -0.1, 119.5)
(242.1, -0.1, 119.6)
(242.3, -0.1, 119.8)
(242.5, -0.1, 120.0)
(242.6, -0.1, 120.2)
(242.8, -0.1, 120.3)
(242.9, -0.1, 120.5)
(243.1, -0.1, 120.7)
(243.3, -0.1, 120.8)
(243.5, -0.1, 121.0)
(243.6, -0.1, 121.2)
(243.8, -0.1, 121.3)
(243.9, -0.1, 121.5)
(244.2, -0.1, 121.7)
(244.3, -0.1, 121.9)
(244.5, -0.1, 122.0)
(244.6, -0.1, 122.2)
(244.8, -0.1, 122.4)
(245.0, -0.1, 122.6)
(245.1, -0.1, 122.7)
(245.3, -0.1, 122.9)
(245.5, -0.1, 123.0)
(245.6, -0.1, 123.2)
(245.9, -0.1, 123.4)
(246.0, -0.1, 123.6)
(246.2, -0.1, 123.7)
(246.3, -0.1, 123.9)
(246.5, -0.1, 124.1)
(246.7, -0.1, 124.3)
(246.8, -0.1, 124.4)
(247.0, -0.1, 124.6)
(247.2, -0.1, 124.7)
(247.4, -0.1, 124.9)
(247.5, -0.1, 125.1)
(247.7, -0.1, 125.3)
(247.8, -0.1, 125.4)
(248.0, -0.1, 125.6)
(248.2, -0.1, 125.8)
(248.4, -0.1, 126.0)
(248.5, -0.1, 126.1)
(248.7, -0.1, 126.2)
(248.9, -0.1, 126.4)
(249.0, -0.1, 126.6)
(249.2, -0.1, 126.8)
(249.4, -0.1, 127.0)
(249.5, -0.1, 127.1)
(249.7, -0.1, 127.3)
(249.9, -0.1, 127.5)
(250.1, -0.1, 127.7)
(250.2, -0.1, 127.8)
(250.4, -0.1, 127.9)
(250.6, -0.1, 128.2)
(250.7, -0.1, 128.3)
(250.9, -0.1, 128.5)
(251.1, -0.1, 128.7)
(251.2, -0.1, 128.8)
(251.4, -0.1, 129.0)
(251.6, -0.1, 129.2)
(251.7, -0.1, 129.4)
(251.9, -0.1, 129.5)
(252.1, -0.1, 129.6)
(252.3, -0.1, 129.8)
(252.4, -0.1, 130.0)
(252.6, -0.1, 130.2)
(252.8, -0.1, 130.3)
(252.9, -0.1, 130.5)
(253.1, -0.1, 130.7)
(253.3, -0.1, 130.9)
(253.5, -0.1, 131.1)
(253.6, -0.1, 131.2)
(253.8, -0.1, 131.4)
(254.0, -0.1, 131.6)
(254.1, -0.1, 131.8)
(254.3, -0.1, 131.9)
(254.5, -0.1, 132.0)
(254.6, -0.1, 132.2)
(254.8, -0.1, 132.4)
(254.9, -0.1, 132.6)
(255.2, -0.1, 132.8)
(255.3, -0.1, 132.9)
(255.5, -0.1, 133.1)
(255.7, -0.1, 133.3)
(255.8, -0.1, 133.4)
(256.0, -0.1, 133.6)
(256.2, -0.1, 133.7)
(256.3, -0.1, 133.9)
(256.5, -0.1, 134.1)
(256.6, -0.1, 134.3)
(256.8, -0.1, 134.5)
(257.0, -0.1, 134.6)
(257.2, -0.1, 134.8)
(257.4, -0.1, 135.0)
(257.5, -0.1, 135.1)
(257.7, -0.1, 135.3)
(257.9, -0.1, 135.4)
(258.0, -0.1, 135.6)
(258.2, -0.1, 135.8)
(258.3, -0.1, 136.0)
(258.5, -0.1, 136.1)
(258.7, -0.1, 136.3)
(258.9, -0.1, 136.5)
(259.0, -0.1, 136.7)
(259.2, -0.1, 136.9)
(259.4, -0.1, 137.0)
(259.6, -0.1, 137.1)
(259.7, -0.1, 137.3)
(259.9, -0.1, 137.5)
(260.0, -0.1, 137.7)
(260.2, -0.1, 137.8)
(260.4, -0.1, 138.0)
(260.6, -0.1, 138.2)
(260.7, -0.1, 138.4)
(260.9, -0.1, 138.6)
(261.0, -0.1, 138.7)
(261.3, -0.1, 138.8)
(261.3, -0.1, 139.0)
(261.6, -0.1, 139.2)
(261.7, -0.1, 139.4)
(262.0, -0.1, 139.5)
(262.1, -0.1, 139.7)
(262.3, -0.1, 139.9)
(262.4, -0.1, 140.1)
(262.6, -0.1, 140.2)
(262.7, -0.1, 140.4)
(263.0, -0.1, 140.6)
(263.1, -0.1, 140.8)
(263.3, -0.1, 140.9)
(263.4, -0.1, 141.1)
(263.6, -0.1, 141.2)
(263.8, -0.1, 141.4)
(263.9, -0.1, 141.5)
(264.1, -0.1, 141.8)
(264.3, -0.1, 141.9)
(264.5, -0.1, 142.1)
(264.7, -0.1, 142.2)
(264.8, -0.1, 142.5)
(264.9, -0.1, 142.6)
(265.1, -0.1, 142.8)
(265.3, -0.1, 142.9)
(265.5, -0.1, 143.1)
(265.7, -0.1, 143.3)
(265.8, -0.1, 143.5)
(266.0, -0.1, 143.6)
(266.1, -0.1, 143.8)
(266.4, -0.1, 144.0)
(266.5, -0.1, 144.1)
(266.7, -0.1, 144.3)
(266.8, -0.1, 144.5)
(267.0, -0.1, 144.6)
(267.2, -0.1, 144.8)
(267.4, -0.1, 145.0)
(267.5, -0.1, 145.2)
(267.7, -0.1, 145.3)
(267.8, -0.1, 145.4)
(268.1, -0.1, 145.6)
(268.2, -0.1, 145.9)
(268.3, -0.1, 146.0)
(268.5, -0.1, 146.2)
(268.7, -0.1, 146.3)
(268.9, -0.1, 146.5)
(269.0, -0.1, 146.7)
(269.2, -0.1, 146.9)
(269.4, -0.1, 147.0)
(269.5, -0.1, 147.2)
(269.8, -0.1, 147.4)
(269.9, -0.1, 147.6)
(270.1, -0.1, 147.7)
(270.2, -0.1, 147.9)
(270.4, -0.1, 148.0)
(270.6, -0.1, 148.3)
(270.7, -0.1, 148.4)
(270.9, -0.1, 148.6)
(271.1, -0.1, 148.7)
(271.2, -0.1, 148.9)
(271.5, -0.1, 149.0)
(271.6, -0.1, 149.3)
(271.8, -0.1, 149.4)
(271.9, -0.1, 149.6)
(272.1, -0.1, 149.7)
(272.3, -0.1, 150.0)
(272.4, -0.1, 150.1)
(272.6, -0.1, 150.2)
(272.8, -0.1, 150.4)
(272.9, -0.1, 150.6)
(273.1, -0.1, 150.8)
(273.3, -0.1, 151.0)
(273.5, -0.1, 151.1)
(273.6, -0.1, 151.3)
(273.8, -0.1, 151.4)
(274.0, -0.1, 151.6)
(274.1, -0.1, 151.8)
(274.3, -0.1, 151.9)
(274.5, -0.1, 152.1)
(274.6, -0.1, 152.3)
(274.8, -0.1, 152.5)
(275.0, -0.1, 152.7)
(275.1, -0.1, 152.8)
(275.3, -0.1, 153.0)
(275.5, -0.1, 153.1)
(275.6, -0.1, 153.3)
(275.8, -0.1, 153.5)
(276.0, -0.1, 153.6)
(276.2, -0.1, 153.8)
(276.3, -0.1, 154.0)
(276.5, -0.1, 154.2)
(276.7, -0.1, 154.3)
(276.8, -0.1, 154.5)
(277.0, -0.1, 154.7)
(277.2, -0.1, 154.8)
(277.4, -0.1, 155.1)
(277.5, -0.1, 155.2)
(277.7, -0.1, 155.3)
(277.9, -0.1, 155.5)
(278.0, -0.1, 155.7)
(278.2, -0.1, 155.8)
(278.4, -0.1, 156.0)
(278.5, -0.1, 156.2)
(278.7, -0.1, 156.4)
(278.8, -0.1, 156.5)
(279.0, -0.1, 156.7)
(279.4, -0.1, 157.0)
(279.6, -0.1, 157.2)
(279.7, -0.1, 157.4)
(279.9, -0.1, 157.5)
(280.1, -0.1, 157.7)
(280.2, -0.1, 157.9)
(280.4, -0.1, 158.1)
(280.5, -0.1, 158.2)
(280.8, -0.1, 158.4)
(280.9, -0.1, 158.6)
(281.1, -0.1, 158.8)
(281.3, -0.1, 158.9)
(281.4, -0.1, 159.1)
(281.5, -0.1, 159.2)
(281.8, -0.1, 159.4)
(281.9, -0.1, 159.6)
(282.1, -0.1, 159.8)
(282.2, -0.1, 159.9)
(282.4, -0.1, 160.0)
(282.6, -0.1, 160.3)
(282.8, -0.1, 160.5)
(282.9, -0.1, 160.6)
(283.1, -0.1, 160.8)
(283.3, -0.1, 161.0)
(283.5, -0.1, 161.2)
(283.6, -0.1, 161.3)
(283.8, -0.1, 161.5)
(284.0, -0.1, 161.7)
(284.1, -0.1, 161.8)
(284.3, -0.1, 162.0)
(284.5, -0.1, 162.2)
(284.8, -0.1, 162.5)
(285.0, -0.1, 162.7)
(285.3, -0.1, 163.0)
(285.5, -0.1, 163.2)
(285.8, -0.1, 163.5)
(286.0, -0.1, 163.7)
(286.4, -0.1, 164.1)
(286.5, -0.1, 164.2)
(286.7, -0.1, 164.4)
(286.9, -0.1, 164.6)
(287.0, -0.1, 164.7)
(287.1, -0.1, 164.8)
(287.4, -0.1, 165.1)
(287.5, -0.1, 165.2)
(287.7, -0.1, 165.4)
(287.9, -0.1, 165.6)
(288.0, -0.1, 165.7)
(288.2, -0.1, 165.9)
(288.4, -0.1, 166.1)
(288.6, -0.1, 166.3)
(288.7, -0.1, 166.4)
(288.9, -0.1, 166.6)
(289.1, -0.1, 166.8)
(289.2, -0.1, 166.9)
(289.4, -0.1, 167.1)
(289.6, -0.1, 167.3)
(289.7, -0.1, 167.4)
(289.9, -0.1, 167.6)
(290.1, -0.1, 167.8)
(290.2, -0.1, 167.9)
(290.4, -0.1, 168.1)
(290.6, -0.1, 168.3)
(290.8, -0.1, 168.5)
(290.9, -0.1, 168.6)
(291.1, -0.1, 168.8)
(291.3, -0.1, 169.0)
(291.5, -0.1, 169.2)
(291.6, -0.1, 169.3)
(291.8, -0.1, 169.5)
(291.9, -0.1, 169.6)
(292.1, -0.1, 169.8)
(292.3, -0.1, 170.0)
(292.5, -0.1, 170.2)
(292.6, -0.1, 170.3)
(292.8, -0.1, 170.5)
(293.0, -0.1, 170.7)
(293.1, -0.1, 170.8)
(293.3, -0.1, 171.0)
(293.5, -0.1, 171.2)
(293.6, -0.1, 171.3)
(293.8, -0.1, 171.5)
(294.0, -0.1, 171.7)
(294.1, -0.1, 171.8)
(294.3, -0.1, 172.0)
(294.5, -0.1, 172.2)
(294.8, -0.1, 172.5)
(295.0, -0.1, 172.7)
(295.4, -0.1, 173.1)
(295.5, -0.1, 173.2)
(295.7, -0.1, 173.4)
(295.9, -0.1, 173.6)
(296.0, -0.1, 173.7)
(296.1, -0.1, 173.8)
(296.3, -0.1, 174.0)
(296.5, -0.1, 174.2)
(296.9, -0.1, 174.6)
(297.0, -0.1, 174.7)
(297.2, -0.1, 174.9)
(297.4, -0.1, 175.1)
(297.5, -0.1, 175.2)
(297.7, -0.1, 175.4)
(297.9, -0.1, 175.6)
(298.0, -0.1, 175.7)
(298.2, -0.1, 175.9)
(298.4, -0.1, 176.1)
(298.6, -0.1, 176.3)
(298.7, -0.1, 176.4)
(298.9, -0.1, 176.6)
(299.1, -0.1, 176.8)
(299.2, -0.1, 176.9)
(299.4, -0.1, 177.1)
(299.6, -0.1, 177.3)
(299.7, -0.1, 177.4)
(299.9, -0.1, 177.6)
(300.1, -0.1, 177.8)
(300.3, -0.1, 178.0)
(300.4, -0.1, 178.1)
(300.6, -0.1, 178.3)
(300.8, -0.1, 178.5)
(301.0, -0.1, 178.7)
(301.1, -0.1, 178.8)
(301.3, -0.1, 179.0)
(301.5, -0.1, 179.2)
(301.6, -0.1, 179.3)
(301.8, -0.1, 179.5)
(302.0, -0.1, 179.7)
(302.1, -0.1, 179.8)
(302.3, -0.1, 180.0)
(302.5, -0.1, 180.2)
(302.6, -0.1, 180.3)
(302.8, -0.1, 180.5)
(303.0, -0.1, 180.7)
(303.3, -0.1, 181.0)
(303.5, -0.1, 181.2)
(303.8, -0.1, 181.5)
(304.0, -0.1, 181.7)
(304.3, -0.1, 182.0)
(304.5, -0.1, 182.2)
(304.8, -0.1, 182.5)
(305.0, -0.1, 182.7)
(305.4, -0.1, 183.1)
(305.5, -0.1, 183.2)
(305.7, -0.1, 183.4)
(305.9, -0.1, 183.6)
(306.0, -0.1, 183.7)
(306.2, -0.1, 183.9)
(306.4, -0.1, 184.1)
(306.5, -0.1, 184.2)
(306.7, -0.1, 184.4)
(306.9, -0.1, 184.6)
(307.1, -0.1, 184.8)
(307.2, -0.1, 184.9)
(307.4, -0.1, 185.1)
(307.6, -0.1, 185.2)
(307.7, -0.1, 185.4)
(307.9, -0.1, 185.6)
(308.1, -0.1, 185.8)
(308.3, -0.1, 185.9)
(308.4, -0.1, 186.1)
(308.6, -0.1, 186.3)
(308.8, -0.1, 186.5)
(308.9, -0.1, 186.6)
(309.0, -0.1, 186.7)
(309.3, -0.1, 187.0)
(309.4, -0.1, 187.1)
(309.6, -0.1, 187.3)
(309.8, -0.1, 187.5)
(309.9, -0.1, 187.6)
(310.1, -0.1, 187.8)
(310.3, -0.1, 188.0)
(310.4, -0.1, 188.1)
(310.6, -0.1, 188.3)
