(-142.1, -0.1, 67.2)
(-141.9, -0.1, 67.2)
(-141.7, -0.1, 67.2)
(-141.5, -0.1, 67.2)
(-141.3, -0.1, 67.2)
(-141.1, -0.1, 67.2)
(-140.9, -0.1, 67.2)
(-140.7, -0.1, 67.2)
(-140.5, -0.1, 67.2)
(-140.3, -0.1, 67.2)
(-140.1, -0.1, 67.2)
(-139.9, -0.1, 67.2)
(-139.7, -0.1, 67.2)
(-139.5, -0.1, 67.2)
(-139.3, -0.1, 67.2)
(-139.1, -0.1, 67.2)
(-138.9, -0.1, 67.2)
(-138.7, -0.1, 67.2)
(-138.5, -0.1, 67.2)
(-138.3, -0.1, 67.2)
(-138.1, -0.1, 67.2)
(-137.9, -0.1, 67.2)
(-137.7, -0.1, 67.2)
(-137.5, -0.1, 67.2)
(-137.3, -0.1, 67.2)
(-137.1, -0.1, 67.2)
(-136.9, -0.1, 67.2)
(-136.7, -0.1, 67.2)
(-136.5, -0.1, 67.2)
(-136.3, -0.1, 67.2)
(-136.1, -0.1, 67.2)
(-135.9, -0.1, 67.2)
(-135.7, -0.1, 67.2)
(-135.5, -0.1, 67.2)
(-135.3, -0.1, 67.2)
(-135.1, -0.1, 67.2)
(-134.9, -0.1, 67.2)
(-134.7, -0.1, 67.2)
(-134.5, -0.1, 67.2)
(-134.3, -0.1, 67.2)
(-134.1, -0.1, 67.2)
(-133.9, -0.1, 67.2)
(-133.7, -0.1, 67.2)
(-133.5, -0.1, 67.2)
(-133.3, -0.1, 67.2)
(-133.1, -0.1, 67.2)
(-132.9, -0.1, 67.2)
(-132.7, -0.1, 67.2)
(-132.5, -0.1, 67.2)
(-132.3, -0.1, 67.2)
(-132.1, -0.1, 67.2)
(-131.9, -0.1, 67.2)
(-131.7, -0.1, 67.2)
(-131.5, -0.1, 67.2)
(-131.3, -0.1, 67.2)
(-131.1, -0.1, 67.2)
(-130.9, -0.1, 67.2)
(-130.7, -0.1, 67.2)
(-130.5, -0.1, 67.2)
(-130.3, -0.1, 67.2)
(-130.1, -0.1, 67.2)
(-129.9, -0.1, 67.2)
(-129.7, -0.1, 67.2)
(-129.5, -0.1, 67.2)
(-129.3, -0.1, 67.2)
(-129.1, -0.1, 67.2)
(-128.9, -0.1, 67.2)
(-128.7, -0.1, 67.2)
(-128.5, -0.1, 67.2)
(-128.3, -0.1, 67.2)
(-128.1, -0.1, 67.2)
(-127.9, -0.1, 67.2)
(-127.7, -0.1, 67.2)
(-127.5, -0.1, 67.2)
(-127.3, -0.1, 67.2)
(-127.1, -0.1, 67.2)
(-126.9, -0.1, 67.2)
(-126.7, -0.1, 67.2)
(-126.5, -0.1, 67.2)
(-126.3, -0.1, 67.2)
(-126.1, -0.1, 67.2)
(-125.9, -0.1, 67.2)
(-125.7, -0.1, 67.2)
(-125.5, -0.1, 67.2)
(-125.3, -0.1, 67.2)
(-125.1, -0.1, 67.2)
(-124.9, -0.1, 67.2)
(-124.7, -0.1, 67.2)
(-124.5, -0.1, 67.2)
(-124.3, -0.1, 67.2)
(-124.1, -0.1, 67.2)
(-123.9, -0.1, 67.2)
(-123.7, -0.1, 67.2)
(-123.5, -0.1, 67.2)
(-123.3, -0.1, 67.2)
(-123.1, -0.1, 67.2)
(-122.9, -0.1, 67.2)
(-122.7, -0.1, 67.2)
(-122.5, -0.1, 67.2)
(-122.3, -0.1, 67.2)
(-122.1, -0.1, 67.2)
(-121.9, -0.1, 67.2)
(-121.7, -0.1, 67.2)
(-121.5, -0.1, 67.2)
(-121.3, -0.1, 67.2)
(-121.1, -0.1, 67.2)
(-120.9, -0.1, 67.2)
(-120.7, -0.1, 67.2)
(-120.5, -0.1, 67.2)
(-120.3, -0.1, 67.2)
(-120.1, -0.1, 67.2)
(-119.9, -0.1, 67.2)
(-119.7, -0.1, 67.2)
(-119.5, -0.1, 67.2)
(-119.3, -0.1, 67.2)
(-119.1, -0.1, 67.2)
(-118.9, -0.1, 67.2)
(-118.7, -0.1, 67.2)
(-118.5, -0.1, 67.2)
(-118.3, -0.1, 67.2)
(-118.1, -0.1, 67.2)
(-117.9, -0.1, 67.2)
(-117.7, -0.1, 67.2)
(-117.5, -0.1, 67.2)
(-117.3, -0.1, 67.2)
(-117.1, -0.1, 67.2)
(-116.9, -0.1, 67.2)
(-116.7, -0.1, 67.2)
(-116.5, -0.1, 67.2)
(-116.3, -0.1, 67.2)
(-116.1, -0.1, 67.2)
(-115.9, -0.1, 67.2)
(-115.7, -0.1, 67.2)
(-115.5, -0.1, 67.2)
(-115.3, -0.1, 67.2)
(-115.1, -0.1, 67.2)
(-114.9, -0.1, 67.2)
(-114.7, -0.1, 67.2)
(-114.5, -0.1, 67.2)
(-114.3, -0.1, 67.2)
(-114.1, -0.1, 67.2)
(-113.9, -0.1, 67.2)
(-113.7, -0.1, 67.2)
(-113.5, -0.1, 67.2)
(-113.3, -0.1, 67.2)
(-113.1, -0.1, 67.2)
(-112.9, -0.1, 67.2)
(-112.7, -0.1, 67.2)
(-112.5, -0.1, 67.2)
(-112.3, -0.1, 67.2)
(-112.1, -0.1, 67.2)
(-111.9, -0.1, 67.2)
(-111.7, -0.1, 67.2)
(-111.5, -0.1, 67.2)
(-111.3, -0.1, 67.2)
(-111.1, -0.1, 67.2)
(-110.9, -0.1, 67.2)
(-110.7, -0.1, 67.2)
(-110.5, -0.1, 67.2)
(-110.3, -0.1, 67.2)
(-110.1, -0.1, 67.2)
(-109.9, -0.1, 67.2)
(-109.7, -0.1, 67.2)
(-109.5, -0.1, 67.2)
(-109.3, -0.1, 67.2)
(-109.1, -0.1, 67.2)
(-108.9, -0.1, 67.2)
(-108.7, -0.1, 67.2)
(-108.5, -0.1, 67.2)
(-108.3, -0.1, 67.2)
(-108.1, -0.1, 67.2)
(-107.9, -0.1, 67.2)
(-107.7, -0.1, 67.2)
(-107.5, -0.1, 67.2)
(-107.3, -0.1, 67.2)
(-107.1, -0.1, 67.2)
(-106.9, -0.1, 67.2)
(-106.7, -0.1, 67.2)
(-106.5, -0.1, 67.2)
(-106.3, -0.1, 67.2)
(-106.1, -0.1, 67.2)
(-105.9, -0.1, 67.2)
(-105.7, -0.1, 67.2)
(-105.5, -0.1, 67.2)
(-105.3, -0.1, 67.2)
(-105.1, -0.1, 67.2)
(-104.9, -0.1, 67.2)
(-104.7, -0.1, 67.2)
(-104.5, -0.1, 67.2)
(-104.3, -0.1, 67.2)
(-104.1, -0.1, 67.2)
(-103.9, -0.1, 67.2)
(-103.7, -0.1, 67.2)
(-103.5, -0.1, 67.2)
(-103.3, -0.1, 67.2)
(-103.1, -0.1, 67.2)
(-102.9, -0.1, 67.2)
(-102.7, -0.1, 67.2)
(-102.5, -0.1, 67.2)
(-102.3, -0.1, 67.2)
(-102.1, -0.1, 67.2)
(-101.9, -0.1, 67.2)
(-101.7, -0.1, 67.2)
(-101.5, -0.1, 67.2)
(-101.3, -0.1, 67.2)
(-101.1, -0.1, 67.2)
(-100.9, -0.1, 67.2)
(-100.7, -0.1, 67.2)
(-100.5, -0.1, 67.2)
(-100.3, -0.1, 67.2)
(-100.1, -0.1, 67.2)
(-99.9, -0.1, 67.2)
(-99.7, -0.1, 67.2)
(-99.5, -0.1, 67.2)
(-99.3, -0.1, 67.2)
(-99.1, -0.1, 67.2)
(-98.9, -0.1, 67.2)
(-98.7, -0.1, 67.2)
(-98.5, -0.1, 67.2)
(-98.3, -0.1, 67.2)
(-98.1, -0.1, 67.2)
(-97.9, -0.1, 67.2)
(-97.7, -0.1, 67.2)
(-97.5, -0.1, 67.2)
(-97.3, -0.1, 67.2)
(-97.1, -0.1, 67.2)
(-96.9, -0.1, 67.2)
(-96.7, -0.1, 67.2)
(-96.5, -0.1, 67.2)
(-96.3, -0.1, 67.2)
(-96.1, -0.1, 67.2)
(-95.9, -0.1, 67.2)
(-95.7, -0.1, 67.2)
(-95.5, -0.1, 67.2)
(-95.3, -0.1, 67.2)
(-95.1, -0.1, 67.2)
(-94.9, -0.1, 67.2)
(-94.7, -0.1, 67.2)
(-94.5, -0.1, 67.2)
(-94.3, -0.1, 67.2)
(-94.1, -0.1, 67.2)
(-93.9, -0.1, 67.2)
(-93.7, -0.1, 67.2)
(-93.5, -0.1, 67.2)
(-93.3, -0.1, 67.2)
(-93.1, -0.1, 67.2)
(-92.9, -0.1, 67.2)
(-92.7, -0.1, 67.2)
(-92.5, -0.1, 67.2)
(-92.3, -0.1, 67.2)
(-92.1, -0.1, 67.2)
(-91.9, -0.1, 67.2)
(-91.7, -0.1, 67.2)
(-91.5, -0.1, 67.2)
(-91.3, -0.1, 67.2)
(-91.1, -0.1, 67.2)
(-90.9, -0.1, 67.2)
(-90.7, -0.1, 67.2)
(-90.5, -0.1, 67.2)
(-90.3, -0.1, 67.2)
(-90.1, -0.1, 67.2)
(-89.9, -0.1, 67.2)
(-89.7, -0.1, 67.2)
(-89.5, -0.1, 67.2)
(-89.3, -0.1, 67.2)
(-89.1, -0.1, 67.2)
(-88.9, -0.1, 67.2)
(-88.7, -0.1, 67.2)
(-88.5, -0.1, 67.2)
(-88.3, -0.1, 67.2)
(-88.1, -0.1, 67.2)
(-87.9, -0.1, 67.2)
(-87.7, -0.1, 67.2)
(-87.5, -0.1, 67.2)
(-87.3, -0.1, 67.2)
(-87.1, -0.1, 67.2)
(-86.9, -0.1, 67.2)
(-86.7, -0.1, 67.2)
(-86.5, -0.1, 67.2)
(-86.3, -0.1, 67.2)
(-86.1, -0.1, 67.2)
(-85.9, -0.1, 67.2)
(-85.7, -0.1, 67.2)
(-85.5, -0.1, 67.2)
(-85.3, -0.1, 67.2)
(-85.1, -0.1, 67.2)
(-84.9, -0.1, 67.2)
(-84.7, -0.1, 67.2)
(-84.5, -0.1, 67.2)
(-84.3, -0.1, 67.2)
(-84.1, -0.1, 67.2)
(-83.9, -0.1, 67.2)
(-83.7, -0.1, 67.2)
(-83.5, -0.1, 67.2)
(-83.3, -0.1, 67.2)
(-83.1, -0.1, 67.2)
(-82.9, -0.1, 67.2)
(-82.7, -0.1, 67.2)
(-82.5, -0.1, 67.2)
(-82.3, -0.1, 67.2)
(-82.1, -0.1, 67.2)
(-81.9, -0.1, 67.2)
(-81.7, -0.1, 67.2)
(-81.5, -0.1, 67.2)
(-81.3, -0.1, 67.2)
(-81.1, -0.1, 67.2)
(-80.9, -0.1, 67.2)
(-80.7, -0.1, 67.2)
(-80.5, -0.1, 67.2)
(-80.3, -0.1, 67.2)
(-80.1, -0.1, 67.2)
(-79.9, -0.1, 67.2)
(-79.7, -0.1, 67.2)
(-79.5, -0.1, 67.2)
(-79.3, -0.1, 67.2)
(-79.1, -0.1, 67.2)
(-78.9, -0.1, 67.2)
(-78.7, -0.1, 67.2)
(-78.5, -0.1, 67.2)
(-78.3, -0.1, 67.2)
(-78.1, -0.1, 67.2)
(-77.9, -0.1, 67.2)
(-77.7, -0.1, 67.2)
(-77.5, -0.1, 67.2)
(-77.3, -0.1, 67.2)
(-77.1, -0.1, 67.2)
(-76.9, -0.1, 67.2)
(-76.7, -0.1, 67.2)
(-76.5, -0.1, 67.2)
(-76.3, -0.1, 67.2)
(-76.1, -0.1, 67.2)
(-75.9, -0.1, 67.2)
(-75.7, -0.1, 67.2)
(-75.5, -0.1, 67.2)
(-75.3, -0.1, 67.2)
(-75.1, -0.1, 67.2)
(-74.9, -0.1, 67.2)
(-74.7, -0.1, 67.2)
(-74.5, -0.1, 67.2)
(-74.3, -0.1, 67.2)
(-74.1, -0.1, 67.2)
(-73.9, -0.1, 67.2)
(-73.7, -0.1, 67.2)
(-73.5, -0.1, 67.2)
(-73.3, -0.1, 67.2)
(-73.1, -0.1, 67.2)
(-72.9, -0.1, 67.2)
(-72.7, -0.1, 67.2)
(-72.5, -0.1, 67.2)
(-72.3, -0.1, 67.2)
(-72.1, -0.1, 67.2)
(-71.9, -0.1, 67.2)
(-71.7, -0.1, 67.2)
(-71.5, -0.1, 67.2)
(-71.3, -0.1, 67.2)
(-71.1, -0.1, 67.2)
(-70.9, -0.1, 67.2)
(-70.7, -0.1, 67.2)
(-70.5, -0.1, 67.2)
(-70.3, -0.1, 67.2)
(-70.1, -0.1, 67.2)
(-69.9, -0.1, 67.2)
(-69.7, -0.1, 67.2)
(-69.5, -0.1, 67.2)
(-69.3, -0.1, 67.2)
(-69.1, -0.1, 67.2)
(-68.9, -0.1, 67.2)
(-68.7, -0.1, 67.2)
(-68.5, -0.1, 67.2)
(-68.3, -0.1, 67.2)
(-68.1, -0.1, 67.2)
(-67.9, -0.1, 67.2)
(-67.7, -0.1, 67.2)
(-67.5, -0.1, 67.2)
(-67.3, -0.1, 67.2)
(-67.1, -0.1, 67.2)
(-66.9, -0.1, 67.2)
(-66.7, -0.1, 67.2)
(-66.5, -0.1, 67.2)
(-66.3, -0.1, 67.2)
(-66.1, -0.1, 67.2)
(-65.9, -0.1, 67.2)
(-65.7, -0.1, 67.2)
(-65.5, -0.1, 67.2)
(-65.3, -0.1, 67.2)
(-65.1, -0.1, 67.2)
(-64.9, -0.1, 67.2)
(-64.7, -0.1, 67.2)
(-64.5, -0.1, 67.2)
(-64.3, -0.1, 67.2)
(-64.1, -0.1, 67.2)
(-63.9, -0.1, 67.2)
(-63.7, -0.1, 67.2)
(-63.5, -0.1, 67.2)
(-63.3, -0.1, 67.2)
(-63.1, -0.1, 67.2)
(-62.9, -0.1, 67.2)
(-62.7, -0.1, 67.2)
(-62.5, -0.1, 67.2)
(-62.3, -0.1, 67.2)
(-62.1, -0.1, 67.2)
(-61.9, -0.1, 67.2)
(-61.7, -0.1, 67.2)
(-61.5, -0.1, 67.2)
(-61.3, -0.1, 67.2)
(-61.1, -0.1, 67.2)
(-60.9, -0.1, 67.2)
(-60.7, -0.1, 67.2)
(-60.5, -0.1, 67.2)
(-60.3, -0.1, 67.2)
(-60.1, -0.1, 67.2)
(-59.9, -0.1, 67.2)
(-59.7, -0.1, 67.2)
(-59.5, -0.1, 67.2)
(-59.3, -0.1, 67.2)
(-59.1, -0.1, 67.2)
(-58.9, -0.1, 67.2)
(-58.7, -0.1, 67.2)
(-58.5, -0.1, 67.2)
(-58.3, -0.1, 67.2)
(-58.1, -0.1, 67.2)
(-57.9, -0.1, 67.2)
(-57.7, -0.1, 67.2)
(-57.5, -0.1, 67.2)
(-57.3, -0.1, 67.2)
(-57.1, -0.1, 67.2)
(-56.9, -0.1, 67.2)
(-56.7, -0.1, 67.2)
(-56.5, -0.1, 67.2)
(-56.3, -0.1, 67.2)
(-56.1, -0.1, 67.2)
(-55.9, -0.1, 67.2)
(-55.7, -0.1, 67.2)
(-55.5, -0.1, 67.2)
(-55.3, -0.1, 67.2)
(-55.1, -0.1, 67.2)
(-54.9, -0.1, 67.2)
(-54.7, -0.1, 67.2)
(-54.5, -0.1, 67.2)
(-54.3, -0.1, 67.2)
(-54.1, -0.1, 67.2)
(-53.9, -0.1, 67.2)
(-53.7, -0.1, 67.2)
(-53.5, -0.1, 67.2)
(-53.3, -0.1, 67.2)
(-53.1, -0.1, 67.2)
(-52.9, -0.1, 67.2)
(-52.7, -0.1, 67.2)
(-52.5, -0.1, 67.2)
(-52.3, -0.1, 67.2)
(-52.1, -0.1, 67.2)
(-51.9, -0.1, 67.2)
(-51.7, -0.1, 67.2)
(-51.5, -0.1, 67.2)
(-51.3, -0.1, 67.2)
(-51.1, -0.1, 67.2)
(-50.9, -0.1, 67.2)
(-50.7, -0.1, 67.2)
(-50.5, -0.1, 67.2)
(-50.3, -0.1, 67.2)
(-50.1, -0.1, 67.2)
(-49.9, -0.1, 67.2)
(-49.7, -0.1, 67.2)
(-49.5, -0.1, 67.2)
(-49.3, -0.1, 67.2)
(-49.1, -0.1, 67.2)
(-48.9, -0.1, 67.2)
(-48.7, -0.1, 67.2)
(-48.5, -0.1, 67.2)
(-48.3, -0.1, 67.2)
(-48.1, -0.1, 67.2)
(-47.9, -0.1, 67.2)
(-47.7, -0.1, 67.2)
(-47.5, -0.1, 67.2)
(-47.3, -0.1, 67.2)
(-47.1, -0.1, 67.2)
(-46.9, -0.1, 67.2)
(-46.7, -0.1, 67.2)
(-46.5, -0.1, 67.2)
(-46.3, -0.1, 67.2)
(-46.1, -0.1, 67.2)
(-45.9, -0.1, 67.2)
(-45.7, -0.1, 67.2)
(-45.5, -0.1, 67.2)
(-45.3, -0.1, 67.2)
(-45.1, -0.1, 67.2)
(-44.9, -0.1, 67.2)
(-44.7, -0.1, 67.2)
(-44.5, -0.1, 67.2)
(-44.3, -0.1, 67.2)
(-44.1, -0.1, 67.2)
(-43.9, -0.1, 67.2)
(-43.7, -0.1, 67.2)
(-43.5, -0.1, 67.2)
(-43.3, -0.1, 67.2)
(-43.1, -0.1, 67.2)
(-42.9, -0.1, 67.2)
(-42.7, -0.1, 67.2)
(-42.5, -0.1, 67.2)
(-42.3, -0.1, 67.2)
(-42.1, -0.1, 67.2)
(-41.9, -0.1, 67.2)
(-41.7, -0.1, 67.2)
(-41.5, -0.1, 67.2)
(-41.3, -0.1, 67.2)
(-41.1, -0.1, 67.2)
(-40.9, -0.1, 67.2)
(-40.7, -0.1, 67.2)
(-40.5, -0.1, 67.2)
(-40.3, -0.1, 67.2)
(-40.1, -0.1, 67.2)
(-39.9, -0.1, 67.2)
(-39.7, -0.1, 67.2)
(-39.5, -0.1, 67.2)
(-39.3, -0.1, 67.2)
(-39.1, -0.1, 67.2)
(-38.9, -0.1, 67.2)
(-38.7, -0.1, 67.2)
(-38.5, -0.1, 67.2)
(-38.3, -0.1, 67.2)
(-38.1, -0.1, 67.2)
(-37.9, -0.1, 67.2)
(-37.7, -0.1, 67.2)
(-37.5, -0.1, 67.2)
(-37.3, -0.1, 67.2)
(-37.1, -0.1, 67.2)
(-36.9, -0.1, 67.2)
(-36.7, -0.1, 67.2)
(-36.5, -0.1, 67.2)
(-36.3, -0.1, 67.2)
(-36.1, -0.1, 67.2)
(-35.9, -0.1, 67.2)
(-35.7, -0.1, 67.2)
(-35.5, -0.1, 67.2)
(-35.3, -0.1, 67.2)
(-35.1, -0.1, 67.2)
(-34.9, -0.1, 67.2)
(-34.7, -0.1, 67.2)
(-34.5, -0.1, 67.2)
(-34.3, -0.1, 67.2)
(-34.1, -0.1, 67.2)
(-33.9, -0.1, 67.2)
(-33.7, -0.1, 67.2)
(-33.5, -0.1, 67.2)
(-33.3, -0.1, 67.2)
(-33.1, -0.1, 67.2)
(-32.9, -0.1, 67.2)
(-32.7, -0.1, 67.2)
(-32.5, -0.1, 67.2)
(-32.3, -0.1, 67.2)
(-32.1, -0.1, 67.2)
(-31.9, -0.1, 67.2)
(-31.7, -0.1, 67.2)
(-31.5, -0.1, 67.2)
(-31.3, -0.1, 67.2)
(-31.1, -0.1, 67.2)
(-30.9, -0.1, 67.2)
(-30.7, -0.1, 67.2)
(-30.5, -0.1, 67.2)
(-30.3, -0.1, 67.2)
(-30.1, -0.1, 67.2)
(-29.9, -0.1, 67.2)
(-29.7, -0.1, 67.2)
(-29.5, -0.1, 67.2)
(-29.3, -0.1, 67.2)
(-29.1, -0.1, 67.2)
(-28.9, -0.1, 67.2)
(-28.7, -0.1, 67.2)
(-28.5, -0.1, 67.2)
(-28.3, -0.1, 67.2)
(-28.1, -0.1, 67.2)
(-27.9, -0.1, 67.2)
(-27.7, -0.1, 67.2)
(-27.5, -0.1, 67.2)
(-27.3, -0.1, 67.2)
(-27.1, -0.1, 67.2)
(-26.9, -0.1, 67.2)
(-26.7, -0.1, 67.2)
(-26.5, -0.1, 67.2)
(-26.3, -0.1, 67.2)
(-26.1, -0.1, 67.2)
(-25.9, -0.1, 67.2)
(-25.7, -0.1, 67.2)
(-25.5, -0.1, 67.2)
(-25.3, -0.1, 67.2)
(-25.1, -0.1, 67.2)
(-24.9, -0.1, 67.2)
(-24.7, -0.1, 67.2)
(-24.5, -0.1, 67.2)
(-24.3, -0.1, 67.2)
(-24.1, -0.1, 67.2)
(-23.9, -0.1, 67.2)
(-23.7, -0.1, 67.2)
(-23.5, -0.1, 67.2)
(-23.3, -0.1, 67.2)
(-23.1, -0.1, 67.2)
(-22.9, -0.1, 67.2)
(-22.7, -0.1, 67.2)
(-22.5, -0.1, 67.2)
(-22.3, -0.1, 67.2)
(-22.1, -0.1, 67.2)
(-21.9, -0.1, 67.2)
(-21.7, -0.1, 67.2)
(-21.5, -0.1, 67.2)
(-21.3, -0.1, 67.2)
(-21.1, -0.1, 67.2)
(-20.9, -0.1, 67.2)
(-20.7, -0.1, 67.2)
(-20.5, -0.1, 67.2)
(-20.3, -0.1, 67.2)
(-20.1, -0.1, 67.2)
(-19.9, -0.1, 67.2)
(-19.7, -0.1, 67.2)
(-19.5, -0.1, 67.2)
(-19.3, -0.1, 67.2)
(-19.1, -0.1, 67.2)
(-18.9, -0.1, 67.2)
(-18.7, -0.1, 67.2)
(-18.5, -0.1, 67.2)
(-18.3, -0.1, 67.2)
(-18.1, -0.1, 67.2)
(-17.9, -0.1, 67.2)
(-17.7, -0.1, 67.2)
(-17.5, -0.1, 67.2)
(-17.3, -0.1, 67.2)
(-17.1, -0.1, 67.2)
(-16.9, -0.1, 67.2)
(-16.7, -0.1, 67.2)
(-16.5, -0.1, 67.2)
(-16.3, -0.1, 67.2)
(-16.1, -0.1, 67.2)
(-15.9, -0.1, 67.2)
(-15.7, -0.1, 67.2)
(-15.5, -0.1, 67.2)
(-15.3, -0.1, 67.2)
(-15.1, -0.1, 67.2)
(-14.9, -0.1, 67.2)
(-14.7, -0.1, 67.2)
(-14.5, -0.1, 67.2)
(-14.3, -0.1, 67.2)
(-14.1, -0.1, 67.2)
(-13.9, -0.1, 67.2)
(-13.7, -0.1, 67.2)
(-13.5, -0.1, 67.2)
(-13.3, -0.1, 67.2)
(-13.1, -0.1, 67.2)
(-12.9, -0.1, 67.2)
(-12.7, -0.1, 67.2)
(-12.5, -0.1, 67.2)
(-12.3, -0.1, 67.2)
(-12.1, -0.1, 67.2)
(-11.9, -0.1, 67.2)
(-11.7, -0.1, 67.2)
(-11.5, -0.1, 67.2)
(-11.3, -0.1, 67.2)
(-11.1, -0.1, 67.2)
(-10.9, -0.1, 67.2)
(-10.7, -0.1, 67.2)
(-10.5, -0.1, 67.2)
(-10.3, -0.1, 67.2)
(-10.1, -0.1, 67.2)
(-9.9, -0.1, 67.2)
(-9.7, -0.1, 67.2)
(-9.5, -0.1, 67.2)
(-9.3, -0.1, 67.2)
(-9.1, -0.1, 67.2)
(-8.9, -0.1, 67.2)
(-8.7, -0.1, 67.2)
(-8.5, -0.1, 67.2)
(-8.3, -0.1, 67.2)
(-8.1, -0.1, 67.2)
(-7.9, -0.1, 67.2)
(-7.7, -0.1, 67.2)
(-7.5, -0.1, 67.2)
(-7.3, -0.1, 67.2)
(-7.1, -0.1, 67.2)
(-6.9, -0.1, 67.2)
(-6.7, -0.1, 67.2)
(-6.5, -0.1, 67.2)
(-6.3, -0.1, 67.2)
(-6.1, -0.1, 67.2)
(-5.9, -0.1, 67.2)
(-5.7, -0.1, 67.2)
(-5.5, -0.1, 67.2)
(-5.3, -0.1, 67.2)
(-5.1, -0.1, 67.2)
(-4.9, -0.1, 67.2)
(-4.7, -0.1, 67.2)
(-4.5, -0.1, 67.2)
(-4.3, -0.1, 67.2)
(-4.1, -0.1, 67.2)
(-3.9, -0.1, 67.2)
(-3.7, -0.1, 67.2)
(-3.5, -0.1, 67.2)
(-3.3, -0.1, 67.2)
(-3.1, -0.1, 67.2)
(-2.9, -0.1, 67.2)
(-2.7, -0.1, 67.2)
(-2.5, -0.1, 67.2)
(-2.3, -0.1, 67.2)
(-2.1, -0.1, 67.2)
(-1.9, -0.1, 67.2)
(-1.7, -0.1, 67.2)
(-1.5, -0.1, 67.2)
(-1.3, -0.1, 67.2)
(-1.1, -0.1, 67.2)
(-0.9, -0.1, 67.2)
(-0.7, -0.1, 67.2)
(-0.5, -0.1, 67.2)
(-0.3, -0.1, 67.2)
(-0.1, -0.1, 67.2)
(0.1, -0.1, 67.2)
(0.3, -0.1, 67.2)
(0.5, -0.1, 67.2)
(0.7, -0.1, 67.2)
(0.9, -0.1, 67.2)
(1.1, -0.1, 67.2)
(1.3, -0.1, 67.2)
(1.5, -0.1, 67.2)
(1.7, -0.1, 67.2)
(1.9, -0.1, 67.2)
(2.1, -0.1, 67.2)
